"","entire_name","ctr_cd","ctr_ty","org","zipcode","age_category","age_category_percent"
"528","Mount Sinai Medical Center (NYMS)","NYMS","TX1","LI",10029,"age_70_allc2",6.4039408867
"529","Nationwide Children's Hospital (OHCH)","OHCH","TX1","LI",43205,"age_2_11_allc2",50
"530","Nationwide Children's Hospital (OHCH)","OHCH","TX1","LI",43205,"age_12_17_allc2",0
"531","Nationwide Children's Hospital (OHCH)","OHCH","TX1","LI",43205,"age_2_allc2",0
"532","Nationwide Children's Hospital (OHCH)","OHCH","TX1","LI",43205,"age_18_34_allc2",50
"533","Nationwide Children's Hospital (OHCH)","OHCH","TX1","LI",43205,"age_35_49_allc2",0
"534","Nationwide Children's Hospital (OHCH)","OHCH","TX1","LI",43205,"age_50_64_allc2",0
"535","Nationwide Children's Hospital (OHCH)","OHCH","TX1","LI",43205,"age_65_69_allc2",0
"536","Nationwide Children's Hospital (OHCH)","OHCH","TX1","LI",43205,"age_70_allc2",0
"537","New York University Medical Center (NYUC)","NYUC","TX1","LI",10016,"age_2_11_allc2",0
"538","New York University Medical Center (NYUC)","NYUC","TX1","LI",10016,"age_12_17_allc2",0
"539","New York University Medical Center (NYUC)","NYUC","TX1","LI",10016,"age_2_allc2",0
"540","New York University Medical Center (NYUC)","NYUC","TX1","LI",10016,"age_18_34_allc2",4.4609665428
"541","New York University Medical Center (NYUC)","NYUC","TX1","LI",10016,"age_35_49_allc2",27.881040892
"542","New York University Medical Center (NYUC)","NYUC","TX1","LI",10016,"age_50_64_allc2",54.646840149
"543","New York University Medical Center (NYUC)","NYUC","TX1","LI",10016,"age_65_69_allc2",11.895910781
"544","New York University Medical Center (NYUC)","NYUC","TX1","LI",10016,"age_70_allc2",1.1152416357
"545","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1","LI",10065,"age_2_11_allc2",0
"546","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1","LI",10065,"age_12_17_allc2",0
"547","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1","LI",10065,"age_2_allc2",0
"548","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1","LI",10065,"age_18_34_allc2",5.7471264368
"549","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1","LI",10065,"age_35_49_allc2",19.540229885
"550","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1","LI",10065,"age_50_64_allc2",47.126436782
"551","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1","LI",10065,"age_65_69_allc2",19.540229885
"552","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1","LI",10065,"age_70_allc2",8.0459770115
"553","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","LI",60611,"age_2_11_allc2",0
"554","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","LI",60611,"age_12_17_allc2",0
"555","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","LI",60611,"age_2_allc2",0
"556","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","LI",60611,"age_18_34_allc2",4.347826087
"557","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","LI",60611,"age_35_49_allc2",15.942028986
"558","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","LI",60611,"age_50_64_allc2",39.130434783
"559","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","LI",60611,"age_65_69_allc2",28.985507246
"560","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","LI",60611,"age_70_allc2",11.594202899
"561","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","LI",10032,"age_2_11_allc2",0.6369426752
"562","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","LI",10032,"age_12_17_allc2",1.9108280255
"563","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","LI",10032,"age_2_allc2",2.5477707006
"564","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","LI",10032,"age_18_34_allc2",11.464968153
"565","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","LI",10032,"age_35_49_allc2",22.292993631
"566","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","LI",10032,"age_50_64_allc2",40.127388535
"567","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","LI",10032,"age_65_69_allc2",17.197452229
"568","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","LI",10032,"age_70_allc2",3.821656051
"569","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","LI",70121,"age_2_11_allc2",0
"570","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","LI",70121,"age_12_17_allc2",1.0526315789
"571","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","LI",70121,"age_2_allc2",1.0526315789
"572","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","LI",70121,"age_18_34_allc2",4.2105263158
"573","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","LI",70121,"age_35_49_allc2",12.631578947
"574","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","LI",70121,"age_50_64_allc2",62.105263158
"575","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","LI",70121,"age_65_69_allc2",14.736842105
"576","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","LI",70121,"age_70_allc2",4.2105263158
"577","Ohio State University Medical Center (OHOU)","OHOU","TX1","LI",43210,"age_2_11_allc2",0
"578","Ohio State University Medical Center (OHOU)","OHOU","TX1","LI",43210,"age_12_17_allc2",0
"579","Ohio State University Medical Center (OHOU)","OHOU","TX1","LI",43210,"age_2_allc2",0
"580","Ohio State University Medical Center (OHOU)","OHOU","TX1","LI",43210,"age_18_34_allc2",10.9375
"581","Ohio State University Medical Center (OHOU)","OHOU","TX1","LI",43210,"age_35_49_allc2",18.75
"582","Ohio State University Medical Center (OHOU)","OHOU","TX1","LI",43210,"age_50_64_allc2",46.09375
"583","Ohio State University Medical Center (OHOU)","OHOU","TX1","LI",43210,"age_65_69_allc2",21.875
"584","Ohio State University Medical Center (OHOU)","OHOU","TX1","LI",43210,"age_70_allc2",2.34375
"585","Oregon Health & Science University (ORUO)","ORUO","TX1","LI",97239,"age_2_11_allc2",0
"586","Oregon Health & Science University (ORUO)","ORUO","TX1","LI",97239,"age_12_17_allc2",0
"587","Oregon Health & Science University (ORUO)","ORUO","TX1","LI",97239,"age_2_allc2",0
"588","Oregon Health & Science University (ORUO)","ORUO","TX1","LI",97239,"age_18_34_allc2",4.3010752688
"589","Oregon Health & Science University (ORUO)","ORUO","TX1","LI",97239,"age_35_49_allc2",33.333333333
"590","Oregon Health & Science University (ORUO)","ORUO","TX1","LI",97239,"age_50_64_allc2",41.935483871
"591","Oregon Health & Science University (ORUO)","ORUO","TX1","LI",97239,"age_65_69_allc2",19.35483871
"592","Oregon Health & Science University (ORUO)","ORUO","TX1","LI",97239,"age_70_allc2",1.0752688172
"593","OU Medical Center (OKMD)","OKMD","TX1","LI",73104,"age_2_11_allc2",33.333333333
"594","OU Medical Center (OKMD)","OKMD","TX1","LI",73104,"age_12_17_allc2",16.666666667
"595","OU Medical Center (OKMD)","OKMD","TX1","LI",73104,"age_2_allc2",0
"596","OU Medical Center (OKMD)","OKMD","TX1","LI",73104,"age_18_34_allc2",16.666666667
"597","OU Medical Center (OKMD)","OKMD","TX1","LI",73104,"age_35_49_allc2",8.3333333333
"598","OU Medical Center (OKMD)","OKMD","TX1","LI",73104,"age_50_64_allc2",16.666666667
"599","OU Medical Center (OKMD)","OKMD","TX1","LI",73104,"age_65_69_allc2",8.3333333333
"600","OU Medical Center (OKMD)","OKMD","TX1","LI",73104,"age_70_allc2",0
"601","Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1","LI",8103,"age_2_11_allc2",0
"602","Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1","LI",8103,"age_12_17_allc2",0
"603","Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1","LI",8103,"age_2_allc2",0
"604","Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1","LI",8103,"age_18_34_allc2",0
"605","Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1","LI",8103,"age_35_49_allc2",26.315789474
"606","Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1","LI",8103,"age_50_64_allc2",63.157894737
"607","Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1","LI",8103,"age_65_69_allc2",8.7719298246
"608","Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1","LI",8103,"age_70_allc2",1.7543859649
"609","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","LI",17033,"age_2_11_allc2",0
"610","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","LI",17033,"age_12_17_allc2",0
"611","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","LI",17033,"age_2_allc2",0
"612","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","LI",17033,"age_18_34_allc2",2.8571428571
"613","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","LI",17033,"age_35_49_allc2",27.142857143
"614","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","LI",17033,"age_50_64_allc2",52.857142857
"615","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","LI",17033,"age_65_69_allc2",17.142857143
"616","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","LI",17033,"age_70_allc2",0
"617","Phoenix Children's Hospital (AZCH)","AZCH","TX1","LI",85016,"age_2_11_allc2",16.666666667
"618","Phoenix Children's Hospital (AZCH)","AZCH","TX1","LI",85016,"age_12_17_allc2",25
"619","Phoenix Children's Hospital (AZCH)","AZCH","TX1","LI",85016,"age_2_allc2",58.333333333
"620","Phoenix Children's Hospital (AZCH)","AZCH","TX1","LI",85016,"age_18_34_allc2",0
"621","Phoenix Children's Hospital (AZCH)","AZCH","TX1","LI",85016,"age_35_49_allc2",0
"622","Phoenix Children's Hospital (AZCH)","AZCH","TX1","LI",85016,"age_50_64_allc2",0
"623","Phoenix Children's Hospital (AZCH)","AZCH","TX1","LI",85016,"age_65_69_allc2",0
"624","Phoenix Children's Hospital (AZCH)","AZCH","TX1","LI",85016,"age_70_allc2",0
"625","Piedmont Hospital (GAPH)","GAPH","TX1","LI",30309,"age_2_11_allc2",0
"626","Piedmont Hospital (GAPH)","GAPH","TX1","LI",30309,"age_12_17_allc2",0
"627","Piedmont Hospital (GAPH)","GAPH","TX1","LI",30309,"age_2_allc2",0
"628","Piedmont Hospital (GAPH)","GAPH","TX1","LI",30309,"age_18_34_allc2",4.347826087
"629","Piedmont Hospital (GAPH)","GAPH","TX1","LI",30309,"age_35_49_allc2",19.323671498
"630","Piedmont Hospital (GAPH)","GAPH","TX1","LI",30309,"age_50_64_allc2",58.937198068
"631","Piedmont Hospital (GAPH)","GAPH","TX1","LI",30309,"age_65_69_allc2",16.425120773
"632","Piedmont Hospital (GAPH)","GAPH","TX1","LI",30309,"age_70_allc2",0.9661835749
"633","Presbyterian/St Luke's Medical Center (COSL)","COSL","TX1","LI",80218,"age_2_11_allc2",0
"634","Presbyterian/St Luke's Medical Center (COSL)","COSL","TX1","LI",80218,"age_12_17_allc2",0
"635","Presbyterian/St Luke's Medical Center (COSL)","COSL","TX1","LI",80218,"age_2_allc2",0
"636","Presbyterian/St Luke's Medical Center (COSL)","COSL","TX1","LI",80218,"age_18_34_allc2",7.1428571429
"637","Presbyterian/St Luke's Medical Center (COSL)","COSL","TX1","LI",80218,"age_35_49_allc2",16.666666667
"638","Presbyterian/St Luke's Medical Center (COSL)","COSL","TX1","LI",80218,"age_50_64_allc2",55.952380952
"639","Presbyterian/St Luke's Medical Center (COSL)","COSL","TX1","LI",80218,"age_65_69_allc2",17.857142857
"640","Presbyterian/St Luke's Medical Center (COSL)","COSL","TX1","LI",80218,"age_70_allc2",2.380952381
"641","Primary Children's Hospital (UTPC)","UTPC","TX1","LI",84113,"age_2_11_allc2",20
"642","Primary Children's Hospital (UTPC)","UTPC","TX1","LI",84113,"age_12_17_allc2",60
"643","Primary Children's Hospital (UTPC)","UTPC","TX1","LI",84113,"age_2_allc2",20
"644","Primary Children's Hospital (UTPC)","UTPC","TX1","LI",84113,"age_18_34_allc2",0
"645","Primary Children's Hospital (UTPC)","UTPC","TX1","LI",84113,"age_35_49_allc2",0
"646","Primary Children's Hospital (UTPC)","UTPC","TX1","LI",84113,"age_50_64_allc2",0
"647","Primary Children's Hospital (UTPC)","UTPC","TX1","LI",84113,"age_65_69_allc2",0
"648","Primary Children's Hospital (UTPC)","UTPC","TX1","LI",84113,"age_70_allc2",0
"649","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","LI",55902,"age_2_11_allc2",0
"650","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","LI",55902,"age_12_17_allc2",0
"651","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","LI",55902,"age_2_allc2",0
"652","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","LI",55902,"age_18_34_allc2",4.7244094488
"653","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","LI",55902,"age_35_49_allc2",22.834645669
"654","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","LI",55902,"age_50_64_allc2",49.606299213
"655","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","LI",55902,"age_65_69_allc2",18.11023622
"656","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","LI",55902,"age_70_allc2",4.7244094488
"657","Rush University Medical Center (ILPL)","ILPL","TX1","LI",60612,"age_2_11_allc2",0
"658","Rush University Medical Center (ILPL)","ILPL","TX1","LI",60612,"age_12_17_allc2",0
"659","Rush University Medical Center (ILPL)","ILPL","TX1","LI",60612,"age_2_allc2",0
"660","Rush University Medical Center (ILPL)","ILPL","TX1","LI",60612,"age_18_34_allc2",3.4482758621
"661","Rush University Medical Center (ILPL)","ILPL","TX1","LI",60612,"age_35_49_allc2",10.344827586
"662","Rush University Medical Center (ILPL)","ILPL","TX1","LI",60612,"age_50_64_allc2",68.965517241
"663","Rush University Medical Center (ILPL)","ILPL","TX1","LI",60612,"age_65_69_allc2",13.793103448
"664","Rush University Medical Center (ILPL)","ILPL","TX1","LI",60612,"age_70_allc2",3.4482758621
"665","Scripps Green Hospital (CAGH)","CAGH","TX1","LI",92037,"age_2_11_allc2",0
"666","Scripps Green Hospital (CAGH)","CAGH","TX1","LI",92037,"age_12_17_allc2",0
"667","Scripps Green Hospital (CAGH)","CAGH","TX1","LI",92037,"age_2_allc2",0
"668","Scripps Green Hospital (CAGH)","CAGH","TX1","LI",92037,"age_18_34_allc2",6.0606060606
"669","Scripps Green Hospital (CAGH)","CAGH","TX1","LI",92037,"age_35_49_allc2",16.666666667
"670","Scripps Green Hospital (CAGH)","CAGH","TX1","LI",92037,"age_50_64_allc2",51.515151515
"671","Scripps Green Hospital (CAGH)","CAGH","TX1","LI",92037,"age_65_69_allc2",22.727272727
"672","Scripps Green Hospital (CAGH)","CAGH","TX1","LI",92037,"age_70_allc2",3.0303030303
"673","Seattle Children's Hospital (WACH)","WACH","TX1","LI",98105,"age_2_11_allc2",28.571428571
"674","Seattle Children's Hospital (WACH)","WACH","TX1","LI",98105,"age_12_17_allc2",14.285714286
"675","Seattle Children's Hospital (WACH)","WACH","TX1","LI",98105,"age_2_allc2",50
"676","Seattle Children's Hospital (WACH)","WACH","TX1","LI",98105,"age_18_34_allc2",7.1428571429
"677","Seattle Children's Hospital (WACH)","WACH","TX1","LI",98105,"age_35_49_allc2",0
"678","Seattle Children's Hospital (WACH)","WACH","TX1","LI",98105,"age_50_64_allc2",0
"679","Seattle Children's Hospital (WACH)","WACH","TX1","LI",98105,"age_65_69_allc2",0
"680","Seattle Children's Hospital (WACH)","WACH","TX1","LI",98105,"age_70_allc2",0
"681","SSM Health Saint Louis University Hospital (MOSL)","MOSL","TX1","LI",63104,"age_2_11_allc2",0
"682","SSM Health Saint Louis University Hospital (MOSL)","MOSL","TX1","LI",63104,"age_12_17_allc2",0
"683","SSM Health Saint Louis University Hospital (MOSL)","MOSL","TX1","LI",63104,"age_2_allc2",0
"684","SSM Health Saint Louis University Hospital (MOSL)","MOSL","TX1","LI",63104,"age_18_34_allc2",3.3333333333
"685","SSM Health Saint Louis University Hospital (MOSL)","MOSL","TX1","LI",63104,"age_35_49_allc2",20
"686","SSM Health Saint Louis University Hospital (MOSL)","MOSL","TX1","LI",63104,"age_50_64_allc2",40
"687","SSM Health Saint Louis University Hospital (MOSL)","MOSL","TX1","LI",63104,"age_65_69_allc2",26.666666667
"688","SSM Health Saint Louis University Hospital (MOSL)","MOSL","TX1","LI",63104,"age_70_allc2",10
"689","St Luke's Hospital of Kansas City (MOLH)","MOLH","TX1","LI",64111,"age_2_11_allc2",0
"690","St Luke's Hospital of Kansas City (MOLH)","MOLH","TX1","LI",64111,"age_12_17_allc2",0
"691","St Luke's Hospital of Kansas City (MOLH)","MOLH","TX1","LI",64111,"age_2_allc2",0
"692","St Luke's Hospital of Kansas City (MOLH)","MOLH","TX1","LI",64111,"age_18_34_allc2",0
"693","St Luke's Hospital of Kansas City (MOLH)","MOLH","TX1","LI",64111,"age_35_49_allc2",17.391304348
"694","St Luke's Hospital of Kansas City (MOLH)","MOLH","TX1","LI",64111,"age_50_64_allc2",43.47826087
"695","St Luke's Hospital of Kansas City (MOLH)","MOLH","TX1","LI",64111,"age_65_69_allc2",30.434782609
"696","St Luke's Hospital of Kansas City (MOLH)","MOLH","TX1","LI",64111,"age_70_allc2",8.6956521739
"697","St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","LI",85013,"age_2_11_allc2",0
"698","St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","LI",85013,"age_12_17_allc2",0
"699","St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","LI",85013,"age_2_allc2",0
"700","St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","LI",85013,"age_18_34_allc2",12
"701","St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","LI",85013,"age_35_49_allc2",24
"702","St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","LI",85013,"age_50_64_allc2",56
"703","St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","LI",85013,"age_65_69_allc2",8
"704","St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","LI",85013,"age_70_allc2",0
"705","St. Louis Children's Hospital (MOCH)","MOCH","TX1","LI",63110,"age_2_11_allc2",16.666666667
"706","St. Louis Children's Hospital (MOCH)","MOCH","TX1","LI",63110,"age_12_17_allc2",16.666666667
"707","St. Louis Children's Hospital (MOCH)","MOCH","TX1","LI",63110,"age_2_allc2",66.666666667
"708","St. Louis Children's Hospital (MOCH)","MOCH","TX1","LI",63110,"age_18_34_allc2",0
"709","St. Louis Children's Hospital (MOCH)","MOCH","TX1","LI",63110,"age_35_49_allc2",0
"710","St. Louis Children's Hospital (MOCH)","MOCH","TX1","LI",63110,"age_50_64_allc2",0
"711","St. Louis Children's Hospital (MOCH)","MOCH","TX1","LI",63110,"age_65_69_allc2",0
"712","St. Louis Children's Hospital (MOCH)","MOCH","TX1","LI",63110,"age_70_allc2",0
"713","Stanford Health Care (CASU)","CASU","TX1","LI",94305,"age_2_11_allc2",0
"714","Stanford Health Care (CASU)","CASU","TX1","LI",94305,"age_12_17_allc2",0
"715","Stanford Health Care (CASU)","CASU","TX1","LI",94305,"age_2_allc2",0
"716","Stanford Health Care (CASU)","CASU","TX1","LI",94305,"age_18_34_allc2",7.7922077922
"717","Stanford Health Care (CASU)","CASU","TX1","LI",94305,"age_35_49_allc2",18.614718615
"718","Stanford Health Care (CASU)","CASU","TX1","LI",94305,"age_50_64_allc2",57.575757576
"719","Stanford Health Care (CASU)","CASU","TX1","LI",94305,"age_65_69_allc2",12.987012987
"720","Stanford Health Care (CASU)","CASU","TX1","LI",94305,"age_70_allc2",3.0303030303
"721","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1","LI",14642,"age_2_11_allc2",0
"722","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1","LI",14642,"age_12_17_allc2",3.5714285714
"723","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1","LI",14642,"age_2_allc2",0
"724","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1","LI",14642,"age_18_34_allc2",5.3571428571
"725","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1","LI",14642,"age_35_49_allc2",14.285714286
"726","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1","LI",14642,"age_50_64_allc2",51.785714286
"727","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1","LI",14642,"age_65_69_allc2",21.428571429
"728","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1","LI",14642,"age_70_allc2",3.5714285714
"729","Swedish Medical Center (WASM)","WASM","TX1","LI",98122,"age_2_11_allc2",0
"730","Swedish Medical Center (WASM)","WASM","TX1","LI",98122,"age_12_17_allc2",0
"731","Swedish Medical Center (WASM)","WASM","TX1","LI",98122,"age_2_allc2",0
"732","Swedish Medical Center (WASM)","WASM","TX1","LI",98122,"age_18_34_allc2",3.5087719298
"733","Swedish Medical Center (WASM)","WASM","TX1","LI",98122,"age_35_49_allc2",21.052631579
"734","Swedish Medical Center (WASM)","WASM","TX1","LI",98122,"age_50_64_allc2",50.877192982
"735","Swedish Medical Center (WASM)","WASM","TX1","LI",98122,"age_65_69_allc2",19.298245614
"736","Swedish Medical Center (WASM)","WASM","TX1","LI",98122,"age_70_allc2",5.2631578947
"737","Tampa General Hospital (FLTG)","FLTG","TX1","LI",33606,"age_2_11_allc2",0
"738","Tampa General Hospital (FLTG)","FLTG","TX1","LI",33606,"age_12_17_allc2",0
"739","Tampa General Hospital (FLTG)","FLTG","TX1","LI",33606,"age_2_allc2",0
"740","Tampa General Hospital (FLTG)","FLTG","TX1","LI",33606,"age_18_34_allc2",3.6764705882
"741","Tampa General Hospital (FLTG)","FLTG","TX1","LI",33606,"age_35_49_allc2",21.323529412
"742","Tampa General Hospital (FLTG)","FLTG","TX1","LI",33606,"age_50_64_allc2",53.676470588
"743","Tampa General Hospital (FLTG)","FLTG","TX1","LI",33606,"age_65_69_allc2",15.441176471
"744","Tampa General Hospital (FLTG)","FLTG","TX1","LI",33606,"age_70_allc2",5.8823529412
"745","Temple University Hospital (PATU)","PATU","TX1","LI",19140,"age_2_11_allc2",0
"746","Temple University Hospital (PATU)","PATU","TX1","LI",19140,"age_12_17_allc2",0
"747","Temple University Hospital (PATU)","PATU","TX1","LI",19140,"age_2_allc2",0
"748","Temple University Hospital (PATU)","PATU","TX1","LI",19140,"age_18_34_allc2",4.5454545455
"749","Temple University Hospital (PATU)","PATU","TX1","LI",19140,"age_35_49_allc2",13.636363636
"750","Temple University Hospital (PATU)","PATU","TX1","LI",19140,"age_50_64_allc2",77.272727273
"751","Temple University Hospital (PATU)","PATU","TX1","LI",19140,"age_65_69_allc2",4.5454545455
"752","Temple University Hospital (PATU)","PATU","TX1","LI",19140,"age_70_allc2",0
"753","Texas Children's Hospital (TXTC)","TXTC","TX1","LI",77030,"age_2_11_allc2",37.5
"754","Texas Children's Hospital (TXTC)","TXTC","TX1","LI",77030,"age_12_17_allc2",31.25
"755","Texas Children's Hospital (TXTC)","TXTC","TX1","LI",77030,"age_2_allc2",31.25
"756","Texas Children's Hospital (TXTC)","TXTC","TX1","LI",77030,"age_18_34_allc2",0
"757","Texas Children's Hospital (TXTC)","TXTC","TX1","LI",77030,"age_35_49_allc2",0
"758","Texas Children's Hospital (TXTC)","TXTC","TX1","LI",77030,"age_50_64_allc2",0
"759","Texas Children's Hospital (TXTC)","TXTC","TX1","LI",77030,"age_65_69_allc2",0
"760","Texas Children's Hospital (TXTC)","TXTC","TX1","LI",77030,"age_70_allc2",0
"761","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","LI",44195,"age_2_11_allc2",0.4524886878
"762","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","LI",44195,"age_12_17_allc2",0.9049773756
"763","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","LI",44195,"age_2_allc2",0
"764","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","LI",44195,"age_18_34_allc2",7.2398190045
"765","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","LI",44195,"age_35_49_allc2",17.194570136
"766","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","LI",44195,"age_50_64_allc2",46.153846154
"767","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","LI",44195,"age_65_69_allc2",18.552036199
"768","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","LI",44195,"age_70_allc2",9.5022624434
"769","The Nebraska Medical Center (NEUN)","NEUN","TX1","LI",68198,"age_2_11_allc2",5.3097345133
"770","The Nebraska Medical Center (NEUN)","NEUN","TX1","LI",68198,"age_12_17_allc2",3.5398230088
"771","The Nebraska Medical Center (NEUN)","NEUN","TX1","LI",68198,"age_2_allc2",0.8849557522
"772","The Nebraska Medical Center (NEUN)","NEUN","TX1","LI",68198,"age_18_34_allc2",10.619469027
"773","The Nebraska Medical Center (NEUN)","NEUN","TX1","LI",68198,"age_35_49_allc2",13.274336283
"774","The Nebraska Medical Center (NEUN)","NEUN","TX1","LI",68198,"age_50_64_allc2",51.327433628
"775","The Nebraska Medical Center (NEUN)","NEUN","TX1","LI",68198,"age_65_69_allc2",13.274336283
"776","The Nebraska Medical Center (NEUN)","NEUN","TX1","LI",68198,"age_70_allc2",1.7699115044
"777","The Queen's Medical Center (HIQM)","HIQM","TX1","LI",96813,"age_2_11_allc2",0
"778","The Queen's Medical Center (HIQM)","HIQM","TX1","LI",96813,"age_12_17_allc2",0
"779","The Queen's Medical Center (HIQM)","HIQM","TX1","LI",96813,"age_2_allc2",0
"780","The Queen's Medical Center (HIQM)","HIQM","TX1","LI",96813,"age_18_34_allc2",0
"781","The Queen's Medical Center (HIQM)","HIQM","TX1","LI",96813,"age_35_49_allc2",18.181818182
"782","The Queen's Medical Center (HIQM)","HIQM","TX1","LI",96813,"age_50_64_allc2",63.636363636
"783","The Queen's Medical Center (HIQM)","HIQM","TX1","LI",96813,"age_65_69_allc2",18.181818182
"784","The Queen's Medical Center (HIQM)","HIQM","TX1","LI",96813,"age_70_allc2",0
"785","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1","LI",19107,"age_2_11_allc2",0
"786","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1","LI",19107,"age_12_17_allc2",0
"787","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1","LI",19107,"age_2_allc2",0
"788","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1","LI",19107,"age_18_34_allc2",2.3076923077
"789","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1","LI",19107,"age_35_49_allc2",17.692307692
"790","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1","LI",19107,"age_50_64_allc2",52.307692308
"791","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1","LI",19107,"age_65_69_allc2",21.538461538
