"","entire_name","ctr_cd","ctr_ty","zipcode","age_category","age_category_percent"
"570","Phoenix Children's Hospital (AZCH)","AZCH","TX1",85016,"age_12_17_allc2",20
"571","Phoenix Children's Hospital (AZCH)","AZCH","TX1",85016,"age_2_allc2",20
"572","Phoenix Children's Hospital (AZCH)","AZCH","TX1",85016,"age_18_34_allc2",0
"573","Phoenix Children's Hospital (AZCH)","AZCH","TX1",85016,"age_35_49_allc2",0
"574","Phoenix Children's Hospital (AZCH)","AZCH","TX1",85016,"age_50_64_allc2",0
"575","Phoenix Children's Hospital (AZCH)","AZCH","TX1",85016,"age_65_69_allc2",0
"576","Phoenix Children's Hospital (AZCH)","AZCH","TX1",85016,"age_70_allc2",0
"577","Piedmont Hospital (GAPH)","GAPH","TX1",30309,"age_2_11_allc2",0
"578","Piedmont Hospital (GAPH)","GAPH","TX1",30309,"age_12_17_allc2",0
"579","Piedmont Hospital (GAPH)","GAPH","TX1",30309,"age_2_allc2",0
"580","Piedmont Hospital (GAPH)","GAPH","TX1",30309,"age_18_34_allc2",5
"581","Piedmont Hospital (GAPH)","GAPH","TX1",30309,"age_35_49_allc2",40
"582","Piedmont Hospital (GAPH)","GAPH","TX1",30309,"age_50_64_allc2",55
"583","Piedmont Hospital (GAPH)","GAPH","TX1",30309,"age_65_69_allc2",0
"584","Piedmont Hospital (GAPH)","GAPH","TX1",30309,"age_70_allc2",0
"585","Primary Children's Hospital (UTPC)","UTPC","TX1",84113,"age_2_11_allc2",33.333333333
"586","Primary Children's Hospital (UTPC)","UTPC","TX1",84113,"age_12_17_allc2",55.555555556
"587","Primary Children's Hospital (UTPC)","UTPC","TX1",84113,"age_2_allc2",11.111111111
"588","Primary Children's Hospital (UTPC)","UTPC","TX1",84113,"age_18_34_allc2",0
"589","Primary Children's Hospital (UTPC)","UTPC","TX1",84113,"age_35_49_allc2",0
"590","Primary Children's Hospital (UTPC)","UTPC","TX1",84113,"age_50_64_allc2",0
"591","Primary Children's Hospital (UTPC)","UTPC","TX1",84113,"age_65_69_allc2",0
"592","Primary Children's Hospital (UTPC)","UTPC","TX1",84113,"age_70_allc2",0
"593","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1",99204,"age_2_11_allc2",0
"594","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1",99204,"age_12_17_allc2",0
"595","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1",99204,"age_2_allc2",0
"596","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1",99204,"age_18_34_allc2",18.181818182
"597","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1",99204,"age_35_49_allc2",4.5454545455
"598","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1",99204,"age_50_64_allc2",59.090909091
"599","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1",99204,"age_65_69_allc2",18.181818182
"600","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1",99204,"age_70_allc2",0
"601","Rady Children's Hospital and Health Center (CACH)","CACH","TX1",92024,"age_2_11_allc2",0
"602","Rady Children's Hospital and Health Center (CACH)","CACH","TX1",92024,"age_12_17_allc2",0
"603","Rady Children's Hospital and Health Center (CACH)","CACH","TX1",92024,"age_2_allc2",0
"604","Rady Children's Hospital and Health Center (CACH)","CACH","TX1",92024,"age_18_34_allc2",100
"605","Rady Children's Hospital and Health Center (CACH)","CACH","TX1",92024,"age_35_49_allc2",0
"606","Rady Children's Hospital and Health Center (CACH)","CACH","TX1",92024,"age_50_64_allc2",0
"607","Rady Children's Hospital and Health Center (CACH)","CACH","TX1",92024,"age_65_69_allc2",0
"608","Rady Children's Hospital and Health Center (CACH)","CACH","TX1",92024,"age_70_allc2",0
"609","Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1",8901,"age_2_11_allc2",0
"610","Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1",8901,"age_12_17_allc2",0
"611","Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1",8901,"age_2_allc2",0
"612","Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1",8901,"age_18_34_allc2",28.571428571
"613","Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1",8901,"age_35_49_allc2",28.571428571
"614","Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1",8901,"age_50_64_allc2",28.571428571
"615","Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1",8901,"age_65_69_allc2",14.285714286
"616","Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1",8901,"age_70_allc2",0
"617","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1",55902,"age_2_11_allc2",2.380952381
"618","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1",55902,"age_12_17_allc2",5.9523809524
"619","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1",55902,"age_2_allc2",3.5714285714
"620","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1",55902,"age_18_34_allc2",9.5238095238
"621","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1",55902,"age_35_49_allc2",29.761904762
"622","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1",55902,"age_50_64_allc2",46.428571429
"623","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1",55902,"age_65_69_allc2",2.380952381
"624","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1",55902,"age_70_allc2",0
"625","Saint Thomas Hospital (TNST)","TNST","TX1",37205,"age_2_11_allc2",0
"626","Saint Thomas Hospital (TNST)","TNST","TX1",37205,"age_12_17_allc2",0
"627","Saint Thomas Hospital (TNST)","TNST","TX1",37205,"age_2_allc2",0
"628","Saint Thomas Hospital (TNST)","TNST","TX1",37205,"age_18_34_allc2",0
"629","Saint Thomas Hospital (TNST)","TNST","TX1",37205,"age_35_49_allc2",40
"630","Saint Thomas Hospital (TNST)","TNST","TX1",37205,"age_50_64_allc2",40
"631","Saint Thomas Hospital (TNST)","TNST","TX1",37205,"age_65_69_allc2",20
"632","Saint Thomas Hospital (TNST)","TNST","TX1",37205,"age_70_allc2",0
"633","Scott and White Memorial Hospital (TXSW)","TXSW","TX1",76508,"age_2_11_allc2",0
"634","Scott and White Memorial Hospital (TXSW)","TXSW","TX1",76508,"age_12_17_allc2",0
"635","Scott and White Memorial Hospital (TXSW)","TXSW","TX1",76508,"age_2_allc2",0
"636","Scott and White Memorial Hospital (TXSW)","TXSW","TX1",76508,"age_18_34_allc2",22.222222222
"637","Scott and White Memorial Hospital (TXSW)","TXSW","TX1",76508,"age_35_49_allc2",11.111111111
"638","Scott and White Memorial Hospital (TXSW)","TXSW","TX1",76508,"age_50_64_allc2",66.666666667
"639","Scott and White Memorial Hospital (TXSW)","TXSW","TX1",76508,"age_65_69_allc2",0
"640","Scott and White Memorial Hospital (TXSW)","TXSW","TX1",76508,"age_70_allc2",0
"641","Seattle Children's Hospital (WACH)","WACH","TX1",98105,"age_2_11_allc2",28.571428571
"642","Seattle Children's Hospital (WACH)","WACH","TX1",98105,"age_12_17_allc2",57.142857143
"643","Seattle Children's Hospital (WACH)","WACH","TX1",98105,"age_2_allc2",14.285714286
"644","Seattle Children's Hospital (WACH)","WACH","TX1",98105,"age_18_34_allc2",0
"645","Seattle Children's Hospital (WACH)","WACH","TX1",98105,"age_35_49_allc2",0
"646","Seattle Children's Hospital (WACH)","WACH","TX1",98105,"age_50_64_allc2",0
"647","Seattle Children's Hospital (WACH)","WACH","TX1",98105,"age_65_69_allc2",0
"648","Seattle Children's Hospital (WACH)","WACH","TX1",98105,"age_70_allc2",0
"649","Sentara Norfolk General Hospital (VANG)","VANG","TX1",23507,"age_2_11_allc2",0
"650","Sentara Norfolk General Hospital (VANG)","VANG","TX1",23507,"age_12_17_allc2",0
"651","Sentara Norfolk General Hospital (VANG)","VANG","TX1",23507,"age_2_allc2",0
"652","Sentara Norfolk General Hospital (VANG)","VANG","TX1",23507,"age_18_34_allc2",2.380952381
"653","Sentara Norfolk General Hospital (VANG)","VANG","TX1",23507,"age_35_49_allc2",23.80952381
"654","Sentara Norfolk General Hospital (VANG)","VANG","TX1",23507,"age_50_64_allc2",66.666666667
"655","Sentara Norfolk General Hospital (VANG)","VANG","TX1",23507,"age_65_69_allc2",7.1428571429
"656","Sentara Norfolk General Hospital (VANG)","VANG","TX1",23507,"age_70_allc2",0
"657","Sharp Memorial Hospital (CASH)","CASH","TX1",92123,"age_2_11_allc2",0
"658","Sharp Memorial Hospital (CASH)","CASH","TX1",92123,"age_12_17_allc2",0
"659","Sharp Memorial Hospital (CASH)","CASH","TX1",92123,"age_2_allc2",0
"660","Sharp Memorial Hospital (CASH)","CASH","TX1",92123,"age_18_34_allc2",16.666666667
"661","Sharp Memorial Hospital (CASH)","CASH","TX1",92123,"age_35_49_allc2",0
"662","Sharp Memorial Hospital (CASH)","CASH","TX1",92123,"age_50_64_allc2",83.333333333
"663","Sharp Memorial Hospital (CASH)","CASH","TX1",92123,"age_65_69_allc2",0
"664","Sharp Memorial Hospital (CASH)","CASH","TX1",92123,"age_70_allc2",0
"665","St Luke's Hospital of Kansas City (MOLH)","MOLH","TX1",64111,"age_2_11_allc2",0
"666","St Luke's Hospital of Kansas City (MOLH)","MOLH","TX1",64111,"age_12_17_allc2",0
"667","St Luke's Hospital of Kansas City (MOLH)","MOLH","TX1",64111,"age_2_allc2",0
"668","St Luke's Hospital of Kansas City (MOLH)","MOLH","TX1",64111,"age_18_34_allc2",20
"669","St Luke's Hospital of Kansas City (MOLH)","MOLH","TX1",64111,"age_35_49_allc2",20
"670","St Luke's Hospital of Kansas City (MOLH)","MOLH","TX1",64111,"age_50_64_allc2",60
"671","St Luke's Hospital of Kansas City (MOLH)","MOLH","TX1",64111,"age_65_69_allc2",0
"672","St Luke's Hospital of Kansas City (MOLH)","MOLH","TX1",64111,"age_70_allc2",0
"673","St Vincent Hospital and Health Care Center (INSV)","INSV","TX1",46260,"age_2_11_allc2",0
"674","St Vincent Hospital and Health Care Center (INSV)","INSV","TX1",46260,"age_12_17_allc2",0
"675","St Vincent Hospital and Health Care Center (INSV)","INSV","TX1",46260,"age_2_allc2",0
"676","St Vincent Hospital and Health Care Center (INSV)","INSV","TX1",46260,"age_18_34_allc2",8.6206896552
"677","St Vincent Hospital and Health Care Center (INSV)","INSV","TX1",46260,"age_35_49_allc2",18.965517241
"678","St Vincent Hospital and Health Care Center (INSV)","INSV","TX1",46260,"age_50_64_allc2",50
"679","St Vincent Hospital and Health Care Center (INSV)","INSV","TX1",46260,"age_65_69_allc2",17.24137931
"680","St Vincent Hospital and Health Care Center (INSV)","INSV","TX1",46260,"age_70_allc2",5.1724137931
"681","St. Louis Children's Hospital (MOCH)","MOCH","TX1",63110,"age_2_11_allc2",10
"682","St. Louis Children's Hospital (MOCH)","MOCH","TX1",63110,"age_12_17_allc2",10
"683","St. Louis Children's Hospital (MOCH)","MOCH","TX1",63110,"age_2_allc2",60
"684","St. Louis Children's Hospital (MOCH)","MOCH","TX1",63110,"age_18_34_allc2",20
"685","St. Louis Children's Hospital (MOCH)","MOCH","TX1",63110,"age_35_49_allc2",0
"686","St. Louis Children's Hospital (MOCH)","MOCH","TX1",63110,"age_50_64_allc2",0
"687","St. Louis Children's Hospital (MOCH)","MOCH","TX1",63110,"age_65_69_allc2",0
"688","St. Louis Children's Hospital (MOCH)","MOCH","TX1",63110,"age_70_allc2",0
"689","Stanford Health Care (CASU)","CASU","TX1",94305,"age_2_11_allc2",0
"690","Stanford Health Care (CASU)","CASU","TX1",94305,"age_12_17_allc2",0
"691","Stanford Health Care (CASU)","CASU","TX1",94305,"age_2_allc2",0
"692","Stanford Health Care (CASU)","CASU","TX1",94305,"age_18_34_allc2",22.857142857
"693","Stanford Health Care (CASU)","CASU","TX1",94305,"age_35_49_allc2",20
"694","Stanford Health Care (CASU)","CASU","TX1",94305,"age_50_64_allc2",57.142857143
"695","Stanford Health Care (CASU)","CASU","TX1",94305,"age_65_69_allc2",0
"696","Stanford Health Care (CASU)","CASU","TX1",94305,"age_70_allc2",0
"697","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1",14642,"age_2_11_allc2",0
"698","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1",14642,"age_12_17_allc2",0
"699","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1",14642,"age_2_allc2",0
"700","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1",14642,"age_18_34_allc2",10
"701","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1",14642,"age_35_49_allc2",27.5
"702","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1",14642,"age_50_64_allc2",52.5
"703","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1",14642,"age_65_69_allc2",10
"704","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1",14642,"age_70_allc2",0
"705","Tampa General Hospital (FLTG)","FLTG","TX1",33606,"age_2_11_allc2",0
"706","Tampa General Hospital (FLTG)","FLTG","TX1",33606,"age_12_17_allc2",0
"707","Tampa General Hospital (FLTG)","FLTG","TX1",33606,"age_2_allc2",0
"708","Tampa General Hospital (FLTG)","FLTG","TX1",33606,"age_18_34_allc2",0
"709","Tampa General Hospital (FLTG)","FLTG","TX1",33606,"age_35_49_allc2",17.647058824
"710","Tampa General Hospital (FLTG)","FLTG","TX1",33606,"age_50_64_allc2",47.058823529
"711","Tampa General Hospital (FLTG)","FLTG","TX1",33606,"age_65_69_allc2",35.294117647
"712","Tampa General Hospital (FLTG)","FLTG","TX1",33606,"age_70_allc2",0
"713","Temple University Hospital (PATU)","PATU","TX1",19140,"age_2_11_allc2",0
"714","Temple University Hospital (PATU)","PATU","TX1",19140,"age_12_17_allc2",0
"715","Temple University Hospital (PATU)","PATU","TX1",19140,"age_2_allc2",0
"716","Temple University Hospital (PATU)","PATU","TX1",19140,"age_18_34_allc2",14.285714286
"717","Temple University Hospital (PATU)","PATU","TX1",19140,"age_35_49_allc2",14.285714286
"718","Temple University Hospital (PATU)","PATU","TX1",19140,"age_50_64_allc2",57.142857143
"719","Temple University Hospital (PATU)","PATU","TX1",19140,"age_65_69_allc2",14.285714286
"720","Temple University Hospital (PATU)","PATU","TX1",19140,"age_70_allc2",0
"721","Texas Children's Hospital (TXTC)","TXTC","TX1",77030,"age_2_11_allc2",50
"722","Texas Children's Hospital (TXTC)","TXTC","TX1",77030,"age_12_17_allc2",15.909090909
"723","Texas Children's Hospital (TXTC)","TXTC","TX1",77030,"age_2_allc2",34.090909091
"724","Texas Children's Hospital (TXTC)","TXTC","TX1",77030,"age_18_34_allc2",0
"725","Texas Children's Hospital (TXTC)","TXTC","TX1",77030,"age_35_49_allc2",0
"726","Texas Children's Hospital (TXTC)","TXTC","TX1",77030,"age_50_64_allc2",0
"727","Texas Children's Hospital (TXTC)","TXTC","TX1",77030,"age_65_69_allc2",0
"728","Texas Children's Hospital (TXTC)","TXTC","TX1",77030,"age_70_allc2",0
"729","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1",44195,"age_2_11_allc2",0.8771929825
"730","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1",44195,"age_12_17_allc2",0
"731","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1",44195,"age_2_allc2",0
"732","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1",44195,"age_18_34_allc2",10.526315789
"733","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1",44195,"age_35_49_allc2",20.175438596
"734","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1",44195,"age_50_64_allc2",52.631578947
"735","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1",44195,"age_65_69_allc2",12.280701754
"736","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1",44195,"age_70_allc2",3.5087719298
"737","The Nebraska Medical Center (NEUN)","NEUN","TX1",68198,"age_2_11_allc2",0
"738","The Nebraska Medical Center (NEUN)","NEUN","TX1",68198,"age_12_17_allc2",0
"739","The Nebraska Medical Center (NEUN)","NEUN","TX1",68198,"age_2_allc2",0
"740","The Nebraska Medical Center (NEUN)","NEUN","TX1",68198,"age_18_34_allc2",15.517241379
"741","The Nebraska Medical Center (NEUN)","NEUN","TX1",68198,"age_35_49_allc2",25.862068966
"742","The Nebraska Medical Center (NEUN)","NEUN","TX1",68198,"age_50_64_allc2",55.172413793
"743","The Nebraska Medical Center (NEUN)","NEUN","TX1",68198,"age_65_69_allc2",3.4482758621
"744","The Nebraska Medical Center (NEUN)","NEUN","TX1",68198,"age_70_allc2",0
"745","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1",19107,"age_2_11_allc2",0
"746","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1",19107,"age_12_17_allc2",0
"747","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1",19107,"age_2_allc2",0
"748","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1",19107,"age_18_34_allc2",11.111111111
"749","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1",19107,"age_35_49_allc2",0
"750","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1",19107,"age_50_64_allc2",55.555555556
"751","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1",19107,"age_65_69_allc2",33.333333333
"752","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1",19107,"age_70_allc2",0
"753","Tufts Medical Center (MANM)","MANM","TX1",2111,"age_2_11_allc2",0
"754","Tufts Medical Center (MANM)","MANM","TX1",2111,"age_12_17_allc2",0
"755","Tufts Medical Center (MANM)","MANM","TX1",2111,"age_2_allc2",0
"756","Tufts Medical Center (MANM)","MANM","TX1",2111,"age_18_34_allc2",15.217391304
"757","Tufts Medical Center (MANM)","MANM","TX1",2111,"age_35_49_allc2",23.913043478
"758","Tufts Medical Center (MANM)","MANM","TX1",2111,"age_50_64_allc2",47.826086957
"759","Tufts Medical Center (MANM)","MANM","TX1",2111,"age_65_69_allc2",13.043478261
"760","Tufts Medical Center (MANM)","MANM","TX1",2111,"age_70_allc2",0
"761","UCSF Medical Center at Mission Bay (CAMB)","CAMB","TX1",94158,"age_2_11_allc2",0
"762","UCSF Medical Center at Mission Bay (CAMB)","CAMB","TX1",94158,"age_12_17_allc2",50
"763","UCSF Medical Center at Mission Bay (CAMB)","CAMB","TX1",94158,"age_2_allc2",50
"764","UCSF Medical Center at Mission Bay (CAMB)","CAMB","TX1",94158,"age_18_34_allc2",0
"765","UCSF Medical Center at Mission Bay (CAMB)","CAMB","TX1",94158,"age_35_49_allc2",0
"766","UCSF Medical Center at Mission Bay (CAMB)","CAMB","TX1",94158,"age_50_64_allc2",0
"767","UCSF Medical Center at Mission Bay (CAMB)","CAMB","TX1",94158,"age_65_69_allc2",0
"768","UCSF Medical Center at Mission Bay (CAMB)","CAMB","TX1",94158,"age_70_allc2",0
"769","UF Health Shands Hospital (FLUF)","FLUF","TX1",32608,"age_2_11_allc2",12.727272727
"770","UF Health Shands Hospital (FLUF)","FLUF","TX1",32608,"age_12_17_allc2",10.909090909
"771","UF Health Shands Hospital (FLUF)","FLUF","TX1",32608,"age_2_allc2",14.545454545
"772","UF Health Shands Hospital (FLUF)","FLUF","TX1",32608,"age_18_34_allc2",10.909090909
"773","UF Health Shands Hospital (FLUF)","FLUF","TX1",32608,"age_35_49_allc2",27.272727273
"774","UF Health Shands Hospital (FLUF)","FLUF","TX1",32608,"age_50_64_allc2",20
"775","UF Health Shands Hospital (FLUF)","FLUF","TX1",32608,"age_65_69_allc2",3.6363636364
"776","UF Health Shands Hospital (FLUF)","FLUF","TX1",32608,"age_70_allc2",0
"777","University Hospitals of Cleveland (OHUH)","OHUH","TX1",44106,"age_2_11_allc2",0
"778","University Hospitals of Cleveland (OHUH)","OHUH","TX1",44106,"age_12_17_allc2",0
"779","University Hospitals of Cleveland (OHUH)","OHUH","TX1",44106,"age_2_allc2",0
"780","University Hospitals of Cleveland (OHUH)","OHUH","TX1",44106,"age_18_34_allc2",10
"781","University Hospitals of Cleveland (OHUH)","OHUH","TX1",44106,"age_35_49_allc2",30
"782","University Hospitals of Cleveland (OHUH)","OHUH","TX1",44106,"age_50_64_allc2",50
"783","University Hospitals of Cleveland (OHUH)","OHUH","TX1",44106,"age_65_69_allc2",10
"784","University Hospitals of Cleveland (OHUH)","OHUH","TX1",44106,"age_70_allc2",0
"785","University of Alabama Hospital (ALUA)","ALUA","TX1",35233,"age_2_11_allc2",0
"786","University of Alabama Hospital (ALUA)","ALUA","TX1",35233,"age_12_17_allc2",0
"787","University of Alabama Hospital (ALUA)","ALUA","TX1",35233,"age_2_allc2",0
"788","University of Alabama Hospital (ALUA)","ALUA","TX1",35233,"age_18_34_allc2",16.666666667
"789","University of Alabama Hospital (ALUA)","ALUA","TX1",35233,"age_35_49_allc2",37.5
"790","University of Alabama Hospital (ALUA)","ALUA","TX1",35233,"age_50_64_allc2",41.666666667
"791","University of Alabama Hospital (ALUA)","ALUA","TX1",35233,"age_65_69_allc2",4.1666666667
"792","University of Alabama Hospital (ALUA)","ALUA","TX1",35233,"age_70_allc2",0
"793","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1",90095,"age_2_11_allc2",10.526315789
"794","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1",90095,"age_12_17_allc2",10.526315789
"795","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1",90095,"age_2_allc2",0
"796","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1",90095,"age_18_34_allc2",15.789473684
"797","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1",90095,"age_35_49_allc2",26.315789474
"798","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1",90095,"age_50_64_allc2",28.947368421
"799","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1",90095,"age_65_69_allc2",7.8947368421
"800","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1",90095,"age_70_allc2",0
"801","University of California San Diego Medical Center (CASD)","CASD","TX1",92037,"age_2_11_allc2",0
"802","University of California San Diego Medical Center (CASD)","CASD","TX1",92037,"age_12_17_allc2",0
"803","University of California San Diego Medical Center (CASD)","CASD","TX1",92037,"age_2_allc2",0
"804","University of California San Diego Medical Center (CASD)","CASD","TX1",92037,"age_18_34_allc2",21.875
"805","University of California San Diego Medical Center (CASD)","CASD","TX1",92037,"age_35_49_allc2",28.125
"806","University of California San Diego Medical Center (CASD)","CASD","TX1",92037,"age_50_64_allc2",43.75
"807","University of California San Diego Medical Center (CASD)","CASD","TX1",92037,"age_65_69_allc2",6.25
"808","University of California San Diego Medical Center (CASD)","CASD","TX1",92037,"age_70_allc2",0
"809","University of California San Francisco Medical Center (CASF)","CASF","TX1",94118,"age_2_11_allc2",0
"810","University of California San Francisco Medical Center (CASF)","CASF","TX1",94118,"age_12_17_allc2",0
"811","University of California San Francisco Medical Center (CASF)","CASF","TX1",94118,"age_2_allc2",0
"812","University of California San Francisco Medical Center (CASF)","CASF","TX1",94118,"age_18_34_allc2",4.7619047619
"813","University of California San Francisco Medical Center (CASF)","CASF","TX1",94118,"age_35_49_allc2",38.095238095
"814","University of California San Francisco Medical Center (CASF)","CASF","TX1",94118,"age_50_64_allc2",38.095238095
"815","University of California San Francisco Medical Center (CASF)","CASF","TX1",94118,"age_65_69_allc2",19.047619048
"816","University of California San Francisco Medical Center (CASF)","CASF","TX1",94118,"age_70_allc2",0
"817","University of Chicago Medical Center (ILUC)","ILUC","TX1",60637,"age_2_11_allc2",0
"818","University of Chicago Medical Center (ILUC)","ILUC","TX1",60637,"age_12_17_allc2",9.5238095238
"819","University of Chicago Medical Center (ILUC)","ILUC","TX1",60637,"age_2_allc2",0
"820","University of Chicago Medical Center (ILUC)","ILUC","TX1",60637,"age_18_34_allc2",9.5238095238
"821","University of Chicago Medical Center (ILUC)","ILUC","TX1",60637,"age_35_49_allc2",28.571428571
"822","University of Chicago Medical Center (ILUC)","ILUC","TX1",60637,"age_50_64_allc2",33.333333333
"823","University of Chicago Medical Center (ILUC)","ILUC","TX1",60637,"age_65_69_allc2",19.047619048
"824","University of Chicago Medical Center (ILUC)","ILUC","TX1",60637,"age_70_allc2",0
"825","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1",45229,"age_2_11_allc2",0
"826","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1",45229,"age_12_17_allc2",0
"827","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1",45229,"age_2_allc2",0
"828","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1",45229,"age_18_34_allc2",0
"829","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1",45229,"age_35_49_allc2",35.714285714
"830","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1",45229,"age_50_64_allc2",50
"831","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1",45229,"age_65_69_allc2",14.285714286
"832","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1",45229,"age_70_allc2",0
"833","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1",80045,"age_2_11_allc2",0
"834","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1",80045,"age_12_17_allc2",0
"835","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1",80045,"age_2_allc2",0
"836","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1",80045,"age_18_34_allc2",7.3170731707
"837","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1",80045,"age_35_49_allc2",14.634146341
"838","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1",80045,"age_50_64_allc2",63.414634146
"839","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1",80045,"age_65_69_allc2",12.195121951
"840","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1",80045,"age_70_allc2",2.4390243902
"841","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1",52242,"age_2_11_allc2",10.344827586
"842","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1",52242,"age_12_17_allc2",6.8965517241
"843","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1",52242,"age_2_allc2",3.4482758621
"844","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1",52242,"age_18_34_allc2",0
"845","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1",52242,"age_35_49_allc2",20.689655172
"846","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1",52242,"age_50_64_allc2",48.275862069
"847","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1",52242,"age_65_69_allc2",10.344827586
"848","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1",52242,"age_70_allc2",0
"849","University of Kansas Hospital (KSUK)","KSUK","TX1",66103,"age_2_11_allc2",0
"850","University of Kansas Hospital (KSUK)","KSUK","TX1",66103,"age_12_17_allc2",0
"851","University of Kansas Hospital (KSUK)","KSUK","TX1",66103,"age_2_allc2",0
"852","University of Kansas Hospital (KSUK)","KSUK","TX1",66103,"age_18_34_allc2",4.347826087
"853","University of Kansas Hospital (KSUK)","KSUK","TX1",66103,"age_35_49_allc2",47.826086957
"854","University of Kansas Hospital (KSUK)","KSUK","TX1",66103,"age_50_64_allc2",30.434782609
"855","University of Kansas Hospital (KSUK)","KSUK","TX1",66103,"age_65_69_allc2",17.391304348
