"","entire_name","ctr_cd","ctr_ty","org","zipcode","age_category","age_category_percent"
"548","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1","PA",27157,"age_18_34_allc2",0
"549","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1","PA",27157,"age_35_49_allc2",66.666666667
"550","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1","PA",27157,"age_50_64_allc2",33.333333333
"551","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1","PA",27157,"age_65_69_allc2",0
"552","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1","PA",27157,"age_70_allc2",0
"553","Willis-Knighton Medical Center (LAWK)","LAWK","TX1","PA",71103,"age_2_11_allc2",0
"554","Willis-Knighton Medical Center (LAWK)","LAWK","TX1","PA",71103,"age_12_17_allc2",0
"555","Willis-Knighton Medical Center (LAWK)","LAWK","TX1","PA",71103,"age_2_allc2",0
"556","Willis-Knighton Medical Center (LAWK)","LAWK","TX1","PA",71103,"age_18_34_allc2",33.333333333
"557","Willis-Knighton Medical Center (LAWK)","LAWK","TX1","PA",71103,"age_35_49_allc2",66.666666667
"558","Willis-Knighton Medical Center (LAWK)","LAWK","TX1","PA",71103,"age_50_64_allc2",0
"559","Willis-Knighton Medical Center (LAWK)","LAWK","TX1","PA",71103,"age_65_69_allc2",0
"560","Willis-Knighton Medical Center (LAWK)","LAWK","TX1","PA",71103,"age_70_allc2",0
