"","entire_name","ctr_cd","ctr_ty","org","zipcode","blood_type_category","blood_type_category_percent"
"508","Medical University of South Carolina (SCMU)","SCMU","TX1","KI",29425,"blood_type_b_allc2",21.678321678
"509","Medical University of South Carolina (SCMU)","SCMU","TX1","KI",29425,"blood_type_o_allc2",55.444555445
"510","Medical University of South Carolina (SCMU)","SCMU","TX1","KI",29425,"blood_type_unknown_allc2",0
"511","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","KI",77030,"blood_type_ab_allc2",1.4492753623
"512","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","KI",77030,"blood_type_a_allc2",17.391304348
"513","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","KI",77030,"blood_type_b_allc2",15.579710145
"514","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","KI",77030,"blood_type_o_allc2",65.579710145
"515","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","KI",77030,"blood_type_unknown_allc2",0
"516","Memorial Medical Center (ILMM)","ILMM","TX1","KI",62781,"blood_type_ab_allc2",2.9411764706
"517","Memorial Medical Center (ILMM)","ILMM","TX1","KI",62781,"blood_type_a_allc2",26.470588235
"518","Memorial Medical Center (ILMM)","ILMM","TX1","KI",62781,"blood_type_b_allc2",12.745098039
"519","Memorial Medical Center (ILMM)","ILMM","TX1","KI",62781,"blood_type_o_allc2",57.843137255
"520","Memorial Medical Center (ILMM)","ILMM","TX1","KI",62781,"blood_type_unknown_allc2",0
"521","Memorial Regional Hospital (FLMR)","FLMR","TX1","KI",33021,"blood_type_ab_allc2",0.9708737864
"522","Memorial Regional Hospital (FLMR)","FLMR","TX1","KI",33021,"blood_type_a_allc2",26.213592233
"523","Memorial Regional Hospital (FLMR)","FLMR","TX1","KI",33021,"blood_type_b_allc2",15.533980583
"524","Memorial Regional Hospital (FLMR)","FLMR","TX1","KI",33021,"blood_type_o_allc2",57.281553398
"525","Memorial Regional Hospital (FLMR)","FLMR","TX1","KI",33021,"blood_type_unknown_allc2",0
"526","Mercy Health Saint Marys (MISM","MISM","TX1","KI",49503,"blood_type_ab_allc2",0.9708737864
"527","Mercy Health Saint Marys (MISM","MISM","TX1","KI",49503,"blood_type_a_allc2",31.067961165
"528","Mercy Health Saint Marys (MISM","MISM","TX1","KI",49503,"blood_type_b_allc2",16.181229773
"529","Mercy Health Saint Marys (MISM","MISM","TX1","KI",49503,"blood_type_o_allc2",51.779935275
"530","Mercy Health Saint Marys (MISM","MISM","TX1","KI",49503,"blood_type_unknown_allc2",0
"531","Mercy Medical Center-Des Moines (IAMH)","IAMH","TX1","KI",50314,"blood_type_ab_allc2",6.8965517241
"532","Mercy Medical Center-Des Moines (IAMH)","IAMH","TX1","KI",50314,"blood_type_a_allc2",27.586206897
"533","Mercy Medical Center-Des Moines (IAMH)","IAMH","TX1","KI",50314,"blood_type_b_allc2",3.4482758621
"534","Mercy Medical Center-Des Moines (IAMH)","IAMH","TX1","KI",50314,"blood_type_o_allc2",62.068965517
"535","Mercy Medical Center-Des Moines (IAMH)","IAMH","TX1","KI",50314,"blood_type_unknown_allc2",0
"536","Methodist Dallas Medical Center (TXMC)","TXMC","TX1","KI",75203,"blood_type_ab_allc2",0.8080808081
"537","Methodist Dallas Medical Center (TXMC)","TXMC","TX1","KI",75203,"blood_type_a_allc2",25.656565657
"538","Methodist Dallas Medical Center (TXMC)","TXMC","TX1","KI",75203,"blood_type_b_allc2",12.121212121
"539","Methodist Dallas Medical Center (TXMC)","TXMC","TX1","KI",75203,"blood_type_o_allc2",61.414141414
"540","Methodist Dallas Medical Center (TXMC)","TXMC","TX1","KI",75203,"blood_type_unknown_allc2",0
"541","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1","KI",78229,"blood_type_ab_allc2",1.0403120936
"542","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1","KI",78229,"blood_type_a_allc2",24.707412224
"543","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1","KI",78229,"blood_type_b_allc2",10.078023407
"544","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1","KI",78229,"blood_type_o_allc2",64.174252276
"545","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1","KI",78229,"blood_type_unknown_allc2",0
"546","Methodist University Hospital (TNMH)","TNMH","TX1","KI",38104,"blood_type_ab_allc2",2.0127118644
"547","Methodist University Hospital (TNMH)","TNMH","TX1","KI",38104,"blood_type_a_allc2",24.046610169
"548","Methodist University Hospital (TNMH)","TNMH","TX1","KI",38104,"blood_type_b_allc2",20.762711864
"549","Methodist University Hospital (TNMH)","TNMH","TX1","KI",38104,"blood_type_o_allc2",53.177966102
"550","Methodist University Hospital (TNMH)","TNMH","TX1","KI",38104,"blood_type_unknown_allc2",0
"551","Michael E. DeBakey VA Medical Center (TXVA)","TXVA","TX1","KI",77030,"blood_type_ab_allc2",2.1739130435
"552","Michael E. DeBakey VA Medical Center (TXVA)","TXVA","TX1","KI",77030,"blood_type_a_allc2",26.358695652
"553","Michael E. DeBakey VA Medical Center (TXVA)","TXVA","TX1","KI",77030,"blood_type_b_allc2",20.108695652
"554","Michael E. DeBakey VA Medical Center (TXVA)","TXVA","TX1","KI",77030,"blood_type_o_allc2",51.358695652
"555","Michael E. DeBakey VA Medical Center (TXVA)","TXVA","TX1","KI",77030,"blood_type_unknown_allc2",0
"556","Montefiore Medical Center (NYMA)","NYMA","TX1","KI",10467,"blood_type_ab_allc2",3.3396946565
"557","Montefiore Medical Center (NYMA)","NYMA","TX1","KI",10467,"blood_type_a_allc2",24.522900763
"558","Montefiore Medical Center (NYMA)","NYMA","TX1","KI",10467,"blood_type_b_allc2",17.175572519
"559","Montefiore Medical Center (NYMA)","NYMA","TX1","KI",10467,"blood_type_o_allc2",54.961832061
"560","Montefiore Medical Center (NYMA)","NYMA","TX1","KI",10467,"blood_type_unknown_allc2",0
"561","Mount Sinai Medical Center (NYMS)","NYMS","TX1","KI",10029,"blood_type_ab_allc2",3.5068493151
"562","Mount Sinai Medical Center (NYMS)","NYMS","TX1","KI",10029,"blood_type_a_allc2",25.205479452
"563","Mount Sinai Medical Center (NYMS)","NYMS","TX1","KI",10029,"blood_type_b_allc2",20.219178082
"564","Mount Sinai Medical Center (NYMS)","NYMS","TX1","KI",10029,"blood_type_o_allc2",51.068493151
"565","Mount Sinai Medical Center (NYMS)","NYMS","TX1","KI",10029,"blood_type_unknown_allc2",0
"566","Nationwide Children's Hospital (OHCH)","OHCH","TX1","KI",43205,"blood_type_ab_allc2",0
"567","Nationwide Children's Hospital (OHCH)","OHCH","TX1","KI",43205,"blood_type_a_allc2",33.333333333
"568","Nationwide Children's Hospital (OHCH)","OHCH","TX1","KI",43205,"blood_type_b_allc2",0
"569","Nationwide Children's Hospital (OHCH)","OHCH","TX1","KI",43205,"blood_type_o_allc2",66.666666667
"570","Nationwide Children's Hospital (OHCH)","OHCH","TX1","KI",43205,"blood_type_unknown_allc2",0
"571","New York University Medical Center (NYUC)","NYUC","TX1","KI",10016,"blood_type_ab_allc2",3.9256198347
"572","New York University Medical Center (NYUC)","NYUC","TX1","KI",10016,"blood_type_a_allc2",28.719008264
"573","New York University Medical Center (NYUC)","NYUC","TX1","KI",10016,"blood_type_b_allc2",18.181818182
"574","New York University Medical Center (NYUC)","NYUC","TX1","KI",10016,"blood_type_o_allc2",49.173553719
"575","New York University Medical Center (NYUC)","NYUC","TX1","KI",10016,"blood_type_unknown_allc2",0
"576","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1","KI",10065,"blood_type_ab_allc2",3.2285471538
"577","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1","KI",10065,"blood_type_a_allc2",27.95242141
"578","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1","KI",10065,"blood_type_b_allc2",18.266779949
"579","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1","KI",10065,"blood_type_o_allc2",50.552251487
"580","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1","KI",10065,"blood_type_unknown_allc2",0
"581","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","KI",7112,"blood_type_ab_allc2",0
"582","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","KI",7112,"blood_type_a_allc2",40
"583","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","KI",7112,"blood_type_b_allc2",40
"584","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","KI",7112,"blood_type_o_allc2",20
"585","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","KI",7112,"blood_type_unknown_allc2",0
"586","North Austin Medical Center (TXDM)","TXDM","TX1","KI",78758,"blood_type_ab_allc2",3.2467532468
"587","North Austin Medical Center (TXDM)","TXDM","TX1","KI",78758,"blood_type_a_allc2",26.623376623
"588","North Austin Medical Center (TXDM)","TXDM","TX1","KI",78758,"blood_type_b_allc2",15.584415584
"589","North Austin Medical Center (TXDM)","TXDM","TX1","KI",78758,"blood_type_o_allc2",54.545454545
"590","North Austin Medical Center (TXDM)","TXDM","TX1","KI",78758,"blood_type_unknown_allc2",0
"591","North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1","KI",11030,"blood_type_ab_allc2",4.5454545455
"592","North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1","KI",11030,"blood_type_a_allc2",23.923444976
"593","North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1","KI",11030,"blood_type_b_allc2",16.507177033
"594","North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1","KI",11030,"blood_type_o_allc2",55.023923445
"595","North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1","KI",11030,"blood_type_unknown_allc2",0
"596","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","KI",60611,"blood_type_ab_allc2",1.5209125475
"597","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","KI",60611,"blood_type_a_allc2",26.108998733
"598","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","KI",60611,"blood_type_b_allc2",16.349809886
"599","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","KI",60611,"blood_type_o_allc2",56.020278834
"600","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","KI",60611,"blood_type_unknown_allc2",0
"601","Norton Children's Hospital (KYKC)","KYKC","TX1","KI",40202,"blood_type_ab_allc2",0
"602","Norton Children's Hospital (KYKC)","KYKC","TX1","KI",40202,"blood_type_a_allc2",50
"603","Norton Children's Hospital (KYKC)","KYKC","TX1","KI",40202,"blood_type_b_allc2",0
"604","Norton Children's Hospital (KYKC)","KYKC","TX1","KI",40202,"blood_type_o_allc2",50
"605","Norton Children's Hospital (KYKC)","KYKC","TX1","KI",40202,"blood_type_unknown_allc2",0
"606","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","KI",10032,"blood_type_ab_allc2",2.8616852146
"607","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","KI",10032,"blood_type_a_allc2",24.0063593
"608","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","KI",10032,"blood_type_b_allc2",18.918918919
"609","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","KI",10032,"blood_type_o_allc2",54.213036566
"610","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","KI",10032,"blood_type_unknown_allc2",0
"611","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","KI",70121,"blood_type_ab_allc2",2.9126213592
"612","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","KI",70121,"blood_type_a_allc2",26.699029126
"613","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","KI",70121,"blood_type_b_allc2",17.839805825
"614","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","KI",70121,"blood_type_o_allc2",52.548543689
"615","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","KI",70121,"blood_type_unknown_allc2",0
"616","Ohio State University Medical Center (OHOU)","OHOU","TX1","KI",43210,"blood_type_ab_allc2",0.8741258741
"617","Ohio State University Medical Center (OHOU)","OHOU","TX1","KI",43210,"blood_type_a_allc2",32.167832168
"618","Ohio State University Medical Center (OHOU)","OHOU","TX1","KI",43210,"blood_type_b_allc2",13.111888112
"619","Ohio State University Medical Center (OHOU)","OHOU","TX1","KI",43210,"blood_type_o_allc2",53.846153846
"620","Ohio State University Medical Center (OHOU)","OHOU","TX1","KI",43210,"blood_type_unknown_allc2",0
"621","Oregon Health & Science University (ORUO)","ORUO","TX1","KI",97239,"blood_type_ab_allc2",2.1897810219
"622","Oregon Health & Science University (ORUO)","ORUO","TX1","KI",97239,"blood_type_a_allc2",27.00729927
"623","Oregon Health & Science University (ORUO)","ORUO","TX1","KI",97239,"blood_type_b_allc2",14.96350365
"624","Oregon Health & Science University (ORUO)","ORUO","TX1","KI",97239,"blood_type_o_allc2",55.839416058
"625","Oregon Health & Science University (ORUO)","ORUO","TX1","KI",97239,"blood_type_unknown_allc2",0
"626","OSF Saint Francis Medical Center (ILSF)","ILSF","TX1","KI",61637,"blood_type_ab_allc2",1.3559322034
"627","OSF Saint Francis Medical Center (ILSF)","ILSF","TX1","KI",61637,"blood_type_a_allc2",31.86440678
"628","OSF Saint Francis Medical Center (ILSF)","ILSF","TX1","KI",61637,"blood_type_b_allc2",11.86440678
"629","OSF Saint Francis Medical Center (ILSF)","ILSF","TX1","KI",61637,"blood_type_o_allc2",54.915254237
"630","OSF Saint Francis Medical Center (ILSF)","ILSF","TX1","KI",61637,"blood_type_unknown_allc2",0
"631","OU Medical Center (OKMD)","OKMD","TX1","KI",73104,"blood_type_ab_allc2",4.8780487805
"632","OU Medical Center (OKMD)","OKMD","TX1","KI",73104,"blood_type_a_allc2",21.951219512
"633","OU Medical Center (OKMD)","OKMD","TX1","KI",73104,"blood_type_b_allc2",18.292682927
"634","OU Medical Center (OKMD)","OKMD","TX1","KI",73104,"blood_type_o_allc2",54.87804878
"635","OU Medical Center (OKMD)","OKMD","TX1","KI",73104,"blood_type_unknown_allc2",0
"636","Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1","KI",8103,"blood_type_ab_allc2",2.6845637584
"637","Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1","KI",8103,"blood_type_a_allc2",28.187919463
"638","Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1","KI",8103,"blood_type_b_allc2",17.11409396
"639","Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1","KI",8103,"blood_type_o_allc2",52.013422819
"640","Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1","KI",8103,"blood_type_unknown_allc2",0
"641","Parkland Health and Hospital System (TXPM)","TXPM","TX1","KI",75235,"blood_type_ab_allc2",2.3121387283
"642","Parkland Health and Hospital System (TXPM)","TXPM","TX1","KI",75235,"blood_type_a_allc2",26.589595376
"643","Parkland Health and Hospital System (TXPM)","TXPM","TX1","KI",75235,"blood_type_b_allc2",19.653179191
"644","Parkland Health and Hospital System (TXPM)","TXPM","TX1","KI",75235,"blood_type_o_allc2",51.445086705
"645","Parkland Health and Hospital System (TXPM)","TXPM","TX1","KI",75235,"blood_type_unknown_allc2",0
"646","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","KI",17033,"blood_type_ab_allc2",1.0752688172
"647","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","KI",17033,"blood_type_a_allc2",22.043010753
"648","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","KI",17033,"blood_type_b_allc2",18.279569892
"649","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","KI",17033,"blood_type_o_allc2",58.602150538
"650","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","KI",17033,"blood_type_unknown_allc2",0
"651","Phoenix Children's Hospital (AZCH)","AZCH","TX1","KI",85016,"blood_type_ab_allc2",0
"652","Phoenix Children's Hospital (AZCH)","AZCH","TX1","KI",85016,"blood_type_a_allc2",46.666666667
"653","Phoenix Children's Hospital (AZCH)","AZCH","TX1","KI",85016,"blood_type_b_allc2",0
"654","Phoenix Children's Hospital (AZCH)","AZCH","TX1","KI",85016,"blood_type_o_allc2",53.333333333
"655","Phoenix Children's Hospital (AZCH)","AZCH","TX1","KI",85016,"blood_type_unknown_allc2",0
"656","Piedmont Hospital (GAPH)","GAPH","TX1","KI",30309,"blood_type_ab_allc2",2.8592927013
"657","Piedmont Hospital (GAPH)","GAPH","TX1","KI",30309,"blood_type_a_allc2",24.003009782
"658","Piedmont Hospital (GAPH)","GAPH","TX1","KI",30309,"blood_type_b_allc2",20.240782543
"659","Piedmont Hospital (GAPH)","GAPH","TX1","KI",30309,"blood_type_o_allc2",52.896914974
"660","Piedmont Hospital (GAPH)","GAPH","TX1","KI",30309,"blood_type_unknown_allc2",0
"661","Pinnacle Health System at Harrisburg Hospital (PAHH)","PAHH","TX1","KI",17101,"blood_type_ab_allc2",5.4393305439
"662","Pinnacle Health System at Harrisburg Hospital (PAHH)","PAHH","TX1","KI",17101,"blood_type_a_allc2",38.912133891
"663","Pinnacle Health System at Harrisburg Hospital (PAHH)","PAHH","TX1","KI",17101,"blood_type_b_allc2",15.481171548
"664","Pinnacle Health System at Harrisburg Hospital (PAHH)","PAHH","TX1","KI",17101,"blood_type_o_allc2",40.167364017
"665","Pinnacle Health System at Harrisburg Hospital (PAHH)","PAHH","TX1","KI",17101,"blood_type_unknown_allc2",0
"666","Presbyterian Hospital (NMPH)","NMPH","TX1","KI",87106,"blood_type_ab_allc2",1.5151515152
"667","Presbyterian Hospital (NMPH)","NMPH","TX1","KI",87106,"blood_type_a_allc2",29.090909091
"668","Presbyterian Hospital (NMPH)","NMPH","TX1","KI",87106,"blood_type_b_allc2",8.4848484848
"669","Presbyterian Hospital (NMPH)","NMPH","TX1","KI",87106,"blood_type_o_allc2",60.909090909
"670","Presbyterian Hospital (NMPH)","NMPH","TX1","KI",87106,"blood_type_unknown_allc2",0
"671","Presbyterian/St Luke's Medical Center (COSL)","COSL","TX1","KI",80218,"blood_type_ab_allc2",1.8469656992
"672","Presbyterian/St Luke's Medical Center (COSL)","COSL","TX1","KI",80218,"blood_type_a_allc2",31.398416887
"673","Presbyterian/St Luke's Medical Center (COSL)","COSL","TX1","KI",80218,"blood_type_b_allc2",15.567282322
"674","Presbyterian/St Luke's Medical Center (COSL)","COSL","TX1","KI",80218,"blood_type_o_allc2",51.187335092
"675","Presbyterian/St Luke's Medical Center (COSL)","COSL","TX1","KI",80218,"blood_type_unknown_allc2",0
"676","Primary Children's Hospital (UTPC)","UTPC","TX1","KI",84113,"blood_type_ab_allc2",8.3333333333
"677","Primary Children's Hospital (UTPC)","UTPC","TX1","KI",84113,"blood_type_a_allc2",25
"678","Primary Children's Hospital (UTPC)","UTPC","TX1","KI",84113,"blood_type_b_allc2",33.333333333
"679","Primary Children's Hospital (UTPC)","UTPC","TX1","KI",84113,"blood_type_o_allc2",33.333333333
"680","Primary Children's Hospital (UTPC)","UTPC","TX1","KI",84113,"blood_type_unknown_allc2",0
"681","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1","KI",99204,"blood_type_ab_allc2",2.8301886792
"682","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1","KI",99204,"blood_type_a_allc2",39.150943396
"683","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1","KI",99204,"blood_type_b_allc2",8.0188679245
"684","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1","KI",99204,"blood_type_o_allc2",50
"685","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1","KI",99204,"blood_type_unknown_allc2",0
"686","Rady Children's Hospital and Health Center (CACH)","CACH","TX1","KI",92024,"blood_type_ab_allc2",4.5454545455
"687","Rady Children's Hospital and Health Center (CACH)","CACH","TX1","KI",92024,"blood_type_a_allc2",36.363636364
"688","Rady Children's Hospital and Health Center (CACH)","CACH","TX1","KI",92024,"blood_type_b_allc2",4.5454545455
"689","Rady Children's Hospital and Health Center (CACH)","CACH","TX1","KI",92024,"blood_type_o_allc2",54.545454545
"690","Rady Children's Hospital and Health Center (CACH)","CACH","TX1","KI",92024,"blood_type_unknown_allc2",0
"691","Research Medical Center (MORH)","MORH","TX1","KI",64132,"blood_type_ab_allc2",2.0618556701
"692","Research Medical Center (MORH)","MORH","TX1","KI",64132,"blood_type_a_allc2",32.989690722
"693","Research Medical Center (MORH)","MORH","TX1","KI",64132,"blood_type_b_allc2",11.855670103
"694","Research Medical Center (MORH)","MORH","TX1","KI",64132,"blood_type_o_allc2",53.092783505
"695","Research Medical Center (MORH)","MORH","TX1","KI",64132,"blood_type_unknown_allc2",0
"696","Rhode Island Hospital (RIRH)","RIRH","TX1","KI",2903,"blood_type_ab_allc2",3.0769230769
"697","Rhode Island Hospital (RIRH)","RIRH","TX1","KI",2903,"blood_type_a_allc2",28.846153846
"698","Rhode Island Hospital (RIRH)","RIRH","TX1","KI",2903,"blood_type_b_allc2",16.538461538
"699","Rhode Island Hospital (RIRH)","RIRH","TX1","KI",2903,"blood_type_o_allc2",51.538461538
"700","Rhode Island Hospital (RIRH)","RIRH","TX1","KI",2903,"blood_type_unknown_allc2",0
"701","Riverside Community Hospital (CARC)","CARC","TX1","KI",92501,"blood_type_ab_allc2",1.6949152542
"702","Riverside Community Hospital (CARC)","CARC","TX1","KI",92501,"blood_type_a_allc2",24.858757062
"703","Riverside Community Hospital (CARC)","CARC","TX1","KI",92501,"blood_type_b_allc2",14.689265537
"704","Riverside Community Hospital (CARC)","CARC","TX1","KI",92501,"blood_type_o_allc2",58.757062147
"705","Riverside Community Hospital (CARC)","CARC","TX1","KI",92501,"blood_type_unknown_allc2",0
"706","Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1","KI",8901,"blood_type_ab_allc2",2.4390243902
"707","Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1","KI",8901,"blood_type_a_allc2",25.203252033
"708","Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1","KI",8901,"blood_type_b_allc2",19.512195122
"709","Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1","KI",8901,"blood_type_o_allc2",52.845528455
"710","Robert Wood Johnson University Hospital (NJRW)","NJRW","TX1","KI",8901,"blood_type_unknown_allc2",0
"711","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","KI",55902,"blood_type_ab_allc2",3.5846724351
"712","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","KI",55902,"blood_type_a_allc2",33.003708282
"713","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","KI",55902,"blood_type_b_allc2",13.597033375
"714","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","KI",55902,"blood_type_o_allc2",49.814585909
"715","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","KI",55902,"blood_type_unknown_allc2",0
"716","Rush University Medical Center (ILPL)","ILPL","TX1","KI",60612,"blood_type_ab_allc2",2.5114155251
"717","Rush University Medical Center (ILPL)","ILPL","TX1","KI",60612,"blood_type_a_allc2",29.680365297
"718","Rush University Medical Center (ILPL)","ILPL","TX1","KI",60612,"blood_type_b_allc2",17.579908676
"719","Rush University Medical Center (ILPL)","ILPL","TX1","KI",60612,"blood_type_o_allc2",50.228310502
"720","Rush University Medical Center (ILPL)","ILPL","TX1","KI",60612,"blood_type_unknown_allc2",0
"721","Sacred Heart Hospital Pensacola (FLSH)","FLSH","TX1","KI",32504,"blood_type_ab_allc2",3.4285714286
"722","Sacred Heart Hospital Pensacola (FLSH)","FLSH","TX1","KI",32504,"blood_type_a_allc2",26.857142857
"723","Sacred Heart Hospital Pensacola (FLSH)","FLSH","TX1","KI",32504,"blood_type_b_allc2",17.142857143
"724","Sacred Heart Hospital Pensacola (FLSH)","FLSH","TX1","KI",32504,"blood_type_o_allc2",52.571428571
"725","Sacred Heart Hospital Pensacola (FLSH)","FLSH","TX1","KI",32504,"blood_type_unknown_allc2",0
"726","Saint Barnabas Medical Center (NJSB)","NJSB","TX1","KI",7039,"blood_type_ab_allc2",2.8049575995
"727","Saint Barnabas Medical Center (NJSB)","NJSB","TX1","KI",7039,"blood_type_a_allc2",26.223091977
"728","Saint Barnabas Medical Center (NJSB)","NJSB","TX1","KI",7039,"blood_type_b_allc2",18.330071755
"729","Saint Barnabas Medical Center (NJSB)","NJSB","TX1","KI",7039,"blood_type_o_allc2",52.641878669
"730","Saint Barnabas Medical Center (NJSB)","NJSB","TX1","KI",7039,"blood_type_unknown_allc2",0
"731","Saint Francis Hospital (OKSF)","OKSF","TX1","KI",74136,"blood_type_ab_allc2",0
"732","Saint Francis Hospital (OKSF)","OKSF","TX1","KI",74136,"blood_type_a_allc2",30.434782609
"733","Saint Francis Hospital (OKSF)","OKSF","TX1","KI",74136,"blood_type_b_allc2",17.391304348
"734","Saint Francis Hospital (OKSF)","OKSF","TX1","KI",74136,"blood_type_o_allc2",52.173913043
"735","Saint Francis Hospital (OKSF)","OKSF","TX1","KI",74136,"blood_type_unknown_allc2",0
"736","Saint Joseph Hospital (CASJ)","CASJ","TX1","KI",92868,"blood_type_ab_allc2",3.0120481928
"737","Saint Joseph Hospital (CASJ)","CASJ","TX1","KI",92868,"blood_type_a_allc2",27.710843373
"738","Saint Joseph Hospital (CASJ)","CASJ","TX1","KI",92868,"blood_type_b_allc2",10.843373494
"739","Saint Joseph Hospital (CASJ)","CASJ","TX1","KI",92868,"blood_type_o_allc2",58.43373494
"740","Saint Joseph Hospital (CASJ)","CASJ","TX1","KI",92868,"blood_type_unknown_allc2",0
"741","Saint Thomas Hospital (TNST)","TNST","TX1","KI",37205,"blood_type_ab_allc2",4.0540540541
"742","Saint Thomas Hospital (TNST)","TNST","TX1","KI",37205,"blood_type_a_allc2",33.783783784
"743","Saint Thomas Hospital (TNST)","TNST","TX1","KI",37205,"blood_type_b_allc2",13.963963964
"744","Saint Thomas Hospital (TNST)","TNST","TX1","KI",37205,"blood_type_o_allc2",48.198198198
"745","Saint Thomas Hospital (TNST)","TNST","TX1","KI",37205,"blood_type_unknown_allc2",0
"746","Sanford Bismarck Medical Center (NDMC)","NDMC","TX1","KI",58501,"blood_type_ab_allc2",1.1235955056
"747","Sanford Bismarck Medical Center (NDMC)","NDMC","TX1","KI",58501,"blood_type_a_allc2",33.707865169
"748","Sanford Bismarck Medical Center (NDMC)","NDMC","TX1","KI",58501,"blood_type_b_allc2",4.4943820225
"749","Sanford Bismarck Medical Center (NDMC)","NDMC","TX1","KI",58501,"blood_type_o_allc2",60.674157303
"750","Sanford Bismarck Medical Center (NDMC)","NDMC","TX1","KI",58501,"blood_type_unknown_allc2",0
"751","Sanford Health/USD Medical Center (SDSV)","SDSV","TX1","KI",57117,"blood_type_ab_allc2",2.0618556701
"752","Sanford Health/USD Medical Center (SDSV)","SDSV","TX1","KI",57117,"blood_type_a_allc2",30.927835052
"753","Sanford Health/USD Medical Center (SDSV)","SDSV","TX1","KI",57117,"blood_type_b_allc2",10.309278351
"754","Sanford Health/USD Medical Center (SDSV)","SDSV","TX1","KI",57117,"blood_type_o_allc2",56.701030928
"755","Sanford Health/USD Medical Center (SDSV)","SDSV","TX1","KI",57117,"blood_type_unknown_allc2",0
"756","Sanford Medical Center Fargo (NDSL)","NDSL","TX1","KI",58104,"blood_type_ab_allc2",5.0847457627
