"","entire_name","ctr_cd","ctr_ty","org","zipcode","blood_type_category","blood_type_category_percent"
"519","University of Kansas Hospital (KSUK)","KSUK","TX1","KP",66103,"blood_type_o_allc2",60
"520","University of Kansas Hospital (KSUK)","KSUK","TX1","KP",66103,"blood_type_unknown_allc2",0
"521","University of Kentucky Medical Center (KYUK)","KYUK","TX1","KP",40536,"blood_type_ab_allc2",33.333333333
"522","University of Kentucky Medical Center (KYUK)","KYUK","TX1","KP",40536,"blood_type_a_allc2",66.666666667
"523","University of Kentucky Medical Center (KYUK)","KYUK","TX1","KP",40536,"blood_type_b_allc2",0
"524","University of Kentucky Medical Center (KYUK)","KYUK","TX1","KP",40536,"blood_type_o_allc2",0
"525","University of Kentucky Medical Center (KYUK)","KYUK","TX1","KP",40536,"blood_type_unknown_allc2",0
"526","University of Maryland Medical System (MDUM)","MDUM","TX1","KP",21201,"blood_type_ab_allc2",7.1428571429
"527","University of Maryland Medical System (MDUM)","MDUM","TX1","KP",21201,"blood_type_a_allc2",28.571428571
"528","University of Maryland Medical System (MDUM)","MDUM","TX1","KP",21201,"blood_type_b_allc2",21.428571429
"529","University of Maryland Medical System (MDUM)","MDUM","TX1","KP",21201,"blood_type_o_allc2",42.857142857
"530","University of Maryland Medical System (MDUM)","MDUM","TX1","KP",21201,"blood_type_unknown_allc2",0
"531","University of Michigan Medical Center (MIUM)","MIUM","TX1","KP",48109,"blood_type_ab_allc2",0
"532","University of Michigan Medical Center (MIUM)","MIUM","TX1","KP",48109,"blood_type_a_allc2",29.411764706
"533","University of Michigan Medical Center (MIUM)","MIUM","TX1","KP",48109,"blood_type_b_allc2",17.647058824
"534","University of Michigan Medical Center (MIUM)","MIUM","TX1","KP",48109,"blood_type_o_allc2",52.941176471
"535","University of Michigan Medical Center (MIUM)","MIUM","TX1","KP",48109,"blood_type_unknown_allc2",0
"536","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","KP",55454,"blood_type_ab_allc2",3.3613445378
"537","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","KP",55454,"blood_type_a_allc2",31.932773109
"538","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","KP",55454,"blood_type_b_allc2",14.285714286
"539","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","KP",55454,"blood_type_o_allc2",50.420168067
"540","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","KP",55454,"blood_type_unknown_allc2",0
"541","University of Mississippi Medical Center (MSUM)","MSUM","TX1","KP",39216,"blood_type_ab_allc2",0
"542","University of Mississippi Medical Center (MSUM)","MSUM","TX1","KP",39216,"blood_type_a_allc2",25
"543","University of Mississippi Medical Center (MSUM)","MSUM","TX1","KP",39216,"blood_type_b_allc2",25
"544","University of Mississippi Medical Center (MSUM)","MSUM","TX1","KP",39216,"blood_type_o_allc2",50
"545","University of Mississippi Medical Center (MSUM)","MSUM","TX1","KP",39216,"blood_type_unknown_allc2",0
"546","University of North Carolina Hospitals (NCMH)","NCMH","TX1","KP",27514,"blood_type_ab_allc2",0
"547","University of North Carolina Hospitals (NCMH)","NCMH","TX1","KP",27514,"blood_type_a_allc2",21.428571429
"548","University of North Carolina Hospitals (NCMH)","NCMH","TX1","KP",27514,"blood_type_b_allc2",14.285714286
"549","University of North Carolina Hospitals (NCMH)","NCMH","TX1","KP",27514,"blood_type_o_allc2",64.285714286
"550","University of North Carolina Hospitals (NCMH)","NCMH","TX1","KP",27514,"blood_type_unknown_allc2",0
"551","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","KP",15213,"blood_type_ab_allc2",0
"552","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","KP",15213,"blood_type_a_allc2",42.105263158
"553","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","KP",15213,"blood_type_b_allc2",10.526315789
"554","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","KP",15213,"blood_type_o_allc2",47.368421053
"555","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","KP",15213,"blood_type_unknown_allc2",0
"556","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1","KP",77555,"blood_type_ab_allc2",5.8823529412
"557","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1","KP",77555,"blood_type_a_allc2",11.764705882
"558","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1","KP",77555,"blood_type_b_allc2",11.764705882
"559","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1","KP",77555,"blood_type_o_allc2",70.588235294
"560","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1","KP",77555,"blood_type_unknown_allc2",0
"561","University of Utah Medical Center (UTMC)","UTMC","TX1","KP",84132,"blood_type_ab_allc2",0
"562","University of Utah Medical Center (UTMC)","UTMC","TX1","KP",84132,"blood_type_a_allc2",25
"563","University of Utah Medical Center (UTMC)","UTMC","TX1","KP",84132,"blood_type_b_allc2",16.666666667
"564","University of Utah Medical Center (UTMC)","UTMC","TX1","KP",84132,"blood_type_o_allc2",58.333333333
"565","University of Utah Medical Center (UTMC)","UTMC","TX1","KP",84132,"blood_type_unknown_allc2",0
"566","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","KP",22908,"blood_type_ab_allc2",3.8461538462
"567","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","KP",22908,"blood_type_a_allc2",34.615384615
"568","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","KP",22908,"blood_type_b_allc2",7.6923076923
"569","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","KP",22908,"blood_type_o_allc2",53.846153846
"570","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","KP",22908,"blood_type_unknown_allc2",0
"571","University of Washington Medical Center (WAUW)","WAUW","TX1","KP",98195,"blood_type_ab_allc2",0
"572","University of Washington Medical Center (WAUW)","WAUW","TX1","KP",98195,"blood_type_a_allc2",35.294117647
"573","University of Washington Medical Center (WAUW)","WAUW","TX1","KP",98195,"blood_type_b_allc2",0
"574","University of Washington Medical Center (WAUW)","WAUW","TX1","KP",98195,"blood_type_o_allc2",64.705882353
"575","University of Washington Medical Center (WAUW)","WAUW","TX1","KP",98195,"blood_type_unknown_allc2",0
"576","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","KP",53792,"blood_type_ab_allc2",0
"577","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","KP",53792,"blood_type_a_allc2",17.391304348
"578","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","KP",53792,"blood_type_b_allc2",17.391304348
"579","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","KP",53792,"blood_type_o_allc2",65.217391304
"580","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","KP",53792,"blood_type_unknown_allc2",0
"581","Vanderbilt University Medical Center (TNVU)","TNVU","TX1","KP",37232,"blood_type_ab_allc2",0
"582","Vanderbilt University Medical Center (TNVU)","TNVU","TX1","KP",37232,"blood_type_a_allc2",22.222222222
"583","Vanderbilt University Medical Center (TNVU)","TNVU","TX1","KP",37232,"blood_type_b_allc2",22.222222222
"584","Vanderbilt University Medical Center (TNVU)","TNVU","TX1","KP",37232,"blood_type_o_allc2",55.555555556
"585","Vanderbilt University Medical Center (TNVU)","TNVU","TX1","KP",37232,"blood_type_unknown_allc2",0
"586","Vidant Medical Center (NCEC)","NCEC","TX1","KP",27834,"blood_type_ab_allc2",0
"587","Vidant Medical Center (NCEC)","NCEC","TX1","KP",27834,"blood_type_a_allc2",28.571428571
"588","Vidant Medical Center (NCEC)","NCEC","TX1","KP",27834,"blood_type_b_allc2",21.428571429
"589","Vidant Medical Center (NCEC)","NCEC","TX1","KP",27834,"blood_type_o_allc2",50
"590","Vidant Medical Center (NCEC)","NCEC","TX1","KP",27834,"blood_type_unknown_allc2",0
"591","Virginia Mason Medical Center (WAVM)","WAVM","TX1","KP",98111,"blood_type_ab_allc2",6.25
"592","Virginia Mason Medical Center (WAVM)","WAVM","TX1","KP",98111,"blood_type_a_allc2",37.5
"593","Virginia Mason Medical Center (WAVM)","WAVM","TX1","KP",98111,"blood_type_b_allc2",12.5
"594","Virginia Mason Medical Center (WAVM)","WAVM","TX1","KP",98111,"blood_type_o_allc2",43.75
"595","Virginia Mason Medical Center (WAVM)","WAVM","TX1","KP",98111,"blood_type_unknown_allc2",0
"596","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1","KP",27157,"blood_type_ab_allc2",0
"597","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1","KP",27157,"blood_type_a_allc2",43.75
"598","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1","KP",27157,"blood_type_b_allc2",15.625
"599","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1","KP",27157,"blood_type_o_allc2",40.625
"600","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1","KP",27157,"blood_type_unknown_allc2",0
"601","Willis-Knighton Medical Center (LAWK)","LAWK","TX1","KP",71103,"blood_type_ab_allc2",0
"602","Willis-Knighton Medical Center (LAWK)","LAWK","TX1","KP",71103,"blood_type_a_allc2",27.272727273
"603","Willis-Knighton Medical Center (LAWK)","LAWK","TX1","KP",71103,"blood_type_b_allc2",40.909090909
"604","Willis-Knighton Medical Center (LAWK)","LAWK","TX1","KP",71103,"blood_type_o_allc2",31.818181818
"605","Willis-Knighton Medical Center (LAWK)","LAWK","TX1","KP",71103,"blood_type_unknown_allc2",0
